time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-25T04:05:42.137Z,-20.1283,-178.4718,597.899,4.5,mb,30,70,3.231,0.41,us,us7000ikzg,2022-10-30T21:58:37.040Z,"Fiji region",earthquake,14.33,8.337,0.124,19,reviewed,us,us
2022-10-25T02:50:09.564Z,-57.9742,-23.6748,10,4.7,mb,20,69,16.199,0.65,us,us7000ikzj,2022-10-30T23:08:47.040Z,"South Sandwich Islands region",earthquake,14.88,1.898,0.134,17,reviewed,us,us
2022-10-25T02:25:08.771Z,51.7594,104.8622,10,4.5,mb,14,75,0.762,1,us,us7000ikze,2022-10-31T00:43:55.040Z,"10 km S of Listvyanka, Russia",earthquake,4.94,1.937,0.242,5,reviewed,us,us
2022-10-25T01:34:57.009Z,4.3199,62.6724,10,4.5,mb,33,142,20.89,0.49,us,us7000ikzh,2022-10-31T03:48:18.040Z,"Carlsberg Ridge",earthquake,14.96,1.921,0.124,19,reviewed,us,us
2022-10-25T01:19:13.160Z,-17.2443,-174.9127,229.546,4.5,mb,20,106,1.645,0.45,us,us7000ikzc,2022-10-31T03:41:59.040Z,"184 km NNW of Neiafu, Tonga",earthquake,8.47,9.557,0.15,13,reviewed,us,us
2022-10-25T01:03:48.946Z,-58.626,-26.123,110.822,4.8,mb,40,78,7.203,0.63,us,us6000iw8u,2022-10-31T02:57:20.040Z,"South Sandwich Islands region",earthquake,12.66,5.931,0.097,33,reviewed,us,us
2022-10-25T00:33:36.414Z,52.0929,104.2721,13.528,4.5,mb,15,125,0.568,0.87,us,us7000ikz9,2022-11-13T22:19:29.040Z,"Lake Baykal region, Russia",earthquake,6.22,3.247,0.204,7,reviewed,us,us
2022-10-25T00:13:01.576Z,-58.7479,-26.0934,78,6.3,mww,108,28,7.282,0.63,us,us6000iw74,2022-11-17T00:13:56.789Z,"South Sandwich Islands region",earthquake,9.71,1.848,0.062,25,reviewed,us,us
2022-10-24T21:07:08.629Z,29.691,129.754,10.109,4.5,mb,23,127,1.91,0.45,us,us7000ikyh,2022-11-07T06:07:06.040Z,"91 km SW of Kurio, Japan",earthquake,10.03,2.822,0.144,14,reviewed,us,us
2022-10-24T20:22:39.024Z,11.8952,143.7094,10,4.7,mb,42,93,2.028,0.86,us,us6000iw60,2022-10-28T18:39:30.040Z,"184 km SW of Merizo Village, Guam",earthquake,10.66,1.905,0.077,51,reviewed,us,us
2022-10-24T18:11:51.397Z,12.1047,-88.1811,27.459,4.5,mb,30,120,1.277,0.96,us,us7000ikyc,2022-10-28T17:56:05.040Z,"106 km SW of Jiquilillo, Nicaragua",earthquake,6.09,6.056,0.105,27,reviewed,us,us
2022-10-24T16:54:58.318Z,18.7416,146.37,84.684,5.3,mb,101,77,5.322,0.58,us,us6000iw49,2022-11-18T17:05:14.416Z,"Pagan region, Northern Mariana Islands",earthquake,8.86,6.65,0.027,465,reviewed,us,us
2022-10-24T16:06:50.657Z,29.5504,130.624,35,4.7,mb,65,122,1.958,0.42,us,us6000iw47,2022-10-30T16:50:43.040Z,"76 km S of Koshima, Japan",earthquake,2.43,1.882,0.087,44,reviewed,us,us
2022-10-24T16:06:25.252Z,-7.491,128.599,140.135,4.7,mb,69,51,2.72,0.57,us,us6000iw40,2022-10-30T16:45:00.040Z,"210 km ENE of Lospalos, Timor Leste",earthquake,8.01,6.414,0.078,55,reviewed,us,us
2022-10-24T15:09:17.805Z,-10.4695,161.3976,126.998,5.1,mb,50,61,1.758,0.53,us,us6000iw3m,2022-10-30T15:56:05.040Z,"Solomon Islands",earthquake,10.05,6.445,0.05,134,reviewed,us,us
2022-10-24T15:08:33.276Z,11.1043,125.7742,35,5.2,mww,77,91,4.014,0.57,us,us6000iw3l,2022-10-30T14:55:50.868Z,"9 km NE of Guiuan, Philippines",earthquake,10.01,1.874,0.052,35,reviewed,us,us
2022-10-24T08:48:23.238Z,41.9037,145.0199,10,4.9,mb,70,157,1.394,0.56,us,us6000iw1k,2022-10-24T09:21:22.040Z,"Hokkaido, Japan region",earthquake,4.88,1.868,0.079,50,reviewed,us,us
2022-10-24T07:50:58.054Z,-15.1837,-173.201,10,5.6,mww,91,29,2.716,1.01,us,us6000iw1e,2022-10-25T21:55:31.040Z,"106 km NE of Hihifo, Tonga",earthquake,6.75,1.835,0.098,10,reviewed,us,us
2022-10-24T07:43:51.515Z,41.8823,144.9727,10,4.9,mb,41,177,1.361,0.81,us,us6000iw1c,2022-10-24T08:08:54.040Z,"130 km SSE of Kushiro, Japan",earthquake,8.73,1.931,0.092,37,reviewed,us,us
2022-10-24T05:40:42.034Z,7.5835,-81.5523,10,4.6,mb,112,131,1.934,0.5,us,us6000iw0s,2022-10-24T20:18:52.515Z,"Panama",earthquake,7.12,1.897,0.052,110,reviewed,us,us
2022-10-24T05:04:42.322Z,-7.4829,-76.2725,126.33,5,mb,85,108,3.545,0.8,us,us6000iw0p,2022-10-24T05:37:57.030Z,"56 km SE of Pajarillo, Peru",earthquake,6.3,6.028,0.026,487,reviewed,us,us
2022-10-24T04:50:38.557Z,-15.1573,-173.1815,10,4.7,mb,35,153,2.69,0.53,us,us6000iw0n,2022-11-07T06:01:08.128Z,"110 km NE of Hihifo, Tonga",earthquake,10.84,1.521,0.069,63,reviewed,us,us
2022-10-24T03:26:42.358Z,-3.6283,-102.3443,10,4.5,mb,17,161,22.234,0.7,us,us7000ikxq,2022-11-07T04:46:34.040Z,"central East Pacific Rise",earthquake,15.47,1.911,0.145,14,reviewed,us,us
2022-10-24T02:06:42.416Z,7.0424,125.4231,252.131,5.3,mww,112,46,0.157,0.69,us,us6000ivzy,2022-11-20T22:42:51.820Z,"5 km W of Bato, Philippines",earthquake,9.52,3.761,0.078,16,reviewed,us,us
2022-10-24T01:18:32.707Z,4.8039,124.1536,9.717,4.6,mb,27,104,2.66,0.59,us,us6000ivzw,2022-11-07T00:42:47.040Z,"140 km SSW of Tambilil, Philippines",earthquake,10.04,3.499,0.111,24,reviewed,us,us
2022-10-24T00:12:43.963Z,10.9726,125.5752,60.736,4.7,mb,34,115,15.315,0.41,us,us6000ivzs,2022-10-24T02:44:04.040Z,"17 km WSW of Guiuan, Philippines",earthquake,12.42,7.507,0.099,31,reviewed,us,us
2022-10-23T20:09:06.813Z,31.3474,141.7959,10.945,4.9,mww,131,62,2.435,0.73,us,us6000ivym,2022-11-20T16:08:54.040Z,"Izu Islands, Japan region",earthquake,7.54,3.991,0.075,17,reviewed,us,us
2022-10-23T19:19:59.963Z,-20.4735,-178.4403,542.153,4.6,mb,18,76,3.106,0.2,us,us7000ikqy,2022-11-04T19:00:17.040Z,"Fiji region",earthquake,14.23,10.082,0.157,12,reviewed,us,us
2022-10-23T16:20:44.363Z,-4.226,151.7757,227.482,4.5,mb,69,71,9.624,0.33,us,us6000ivy0,2022-10-27T20:21:27.040Z,"43 km W of Rabaul, Papua New Guinea",earthquake,11.1,5.614,0.069,65,reviewed,us,us
2022-10-23T15:34:27.115Z,-26.0999,70.9034,10,4.5,mb,25,82,12.956,0.64,us,us7000ikqu,2022-10-27T20:18:03.040Z,"Indian Ocean Triple Junction",earthquake,13.74,1.909,0.14,16,reviewed,us,us
2022-10-23T15:23:59.712Z,-12.9587,164.9158,10,4.5,mb,29,94,3.323,0.37,us,us7000ikqt,2022-10-27T20:08:33.040Z,"Santa Cruz Islands region",earthquake,8.03,1.857,0.128,18,reviewed,us,us
2022-10-23T15:06:57.464Z,37.632,77.8322,10,5,mww,110,78,3.82,0.48,us,us6000ivxq,2022-10-27T19:21:26.040Z,"91 km WNW of Zangguy, China",earthquake,7.36,1.818,0.093,11,reviewed,us,us
2022-10-23T14:53:19.355Z,37.564,77.8671,10,4.7,mb,92,46,3.893,0.42,us,us6000ivxl,2022-10-27T19:14:16.040Z,"85 km WNW of Zangguy, China",earthquake,7.24,1.819,0.07,65,reviewed,us,us
2022-10-23T13:01:10.694Z,40.9832,141.8488,66.627,4.5,mb,64,133,0.625,0.42,us,us6000ivxe,2022-10-27T18:31:33.593Z,"near the east coast of Honshu, Japan",earthquake,6.23,3.471,0.089,39,reviewed,us,us
2022-10-23T11:00:10.761Z,28.142,139.0281,521.037,4.9,mb,126,47,2.988,0.49,us,us6000ivwx,2022-10-31T06:56:46.040Z,"Bonin Islands, Japan region",earthquake,10.02,6.774,0.024,555,reviewed,us,us
2022-10-23T05:05:39.610Z,18.7546,-68.7326,119,4.66,md,34,179,0.4258,0.65,pr,pr2022296000,2022-11-20T09:59:21.040Z,"13 km NNW of Otra Banda, Dominican Republic",earthquake,5.85,2.26,0.08,29,reviewed,pr,pr
2022-10-23T02:15:40.557Z,2.7602,128.569,231.665,5.1,mb,101,59,2.312,0.67,us,us6000ivus,2022-11-19T00:45:25.040Z,"129 km NNE of Tobelo, Indonesia",earthquake,7.84,5.592,0.046,152,reviewed,us,us
2022-10-23T02:08:29.407Z,-22.0024,-68.7302,104.994,5.1,mww,91,46,0.518,0.89,us,us6000ivuq,2022-11-19T00:35:31.241Z,"54 km NNE of Calama, Chile",earthquake,5.92,3.85,0.058,29,reviewed,us,us
2022-10-23T01:55:24.630Z,30.3303,50.8984,10,4.5,mb,93,42,6.466,0.63,us,us6000ivup,2022-11-18T23:24:07.040Z,"10 km ESE of Dogonbadan, Iran",earthquake,7.78,1.847,0.068,63,reviewed,us,us
2022-10-22T23:53:04.048Z,-5.8202,147.0927,91.414,5,mww,162,34,3.562,0.57,us,us6000ivub,2022-11-16T07:19:34.803Z,"100 km N of Lae, Papua New Guinea",earthquake,7.86,4.947,0.089,12,reviewed,us,us
2022-10-22T21:41:13.086Z,-17.2663,-172.4993,10,5,mb,81,54,1.983,0.81,us,us6000ivtv,2022-11-16T05:05:15.040Z,"Tonga region",earthquake,7.72,1.791,0.074,58,reviewed,us,us
2022-10-22T20:38:28.754Z,-56.2151,-26.9252,88.159,4.6,mb,38,101,5.802,0.6,us,us6000ivtk,2022-11-16T03:27:37.040Z,"South Sandwich Islands region",earthquake,12,5.408,0.101,29,reviewed,us,us
2022-10-22T19:32:07.808Z,-6.132,148.2281,84.023,5,mb,130,42,3.42,0.91,us,us6000ivt3,2022-11-16T01:54:03.040Z,"New Britain region, Papua New Guinea",earthquake,7.98,5.608,0.056,102,reviewed,us,us
2022-10-22T18:58:49.617Z,-31.2804,58.5684,10,4.6,mb,37,118,10.553,0.69,us,us7000ikpf,2022-11-18T18:56:01.040Z,"Southwest Indian Ridge",earthquake,13.14,1.879,0.117,22,reviewed,us,us
2022-10-22T18:16:50.186Z,-28.3906,74.3398,10,4.9,mb,109,61,24.662,0.61,us,us6000ivsu,2022-11-18T18:41:10.040Z,"Mid-Indian Ridge",earthquake,10.7,1.746,0.057,102,reviewed,us,us
2022-10-22T15:29:59.050Z,-4.1215,151.3075,12.151,4.7,mb,23,90,0.857,0.81,us,us6000ivs4,2022-11-20T15:09:12.040Z,"95 km W of Rabaul, Papua New Guinea",earthquake,8.16,4.493,0.104,28,reviewed,us,us
2022-10-22T15:17:02.777Z,-1.0415,133.8499,33.367,4.5,mb,35,93,2.457,1.04,us,us6000ivs1,2022-11-20T14:54:16.040Z,"30 km SW of Manokwari, Indonesia",earthquake,9.74,5.873,0.11,24,reviewed,us,us
2022-10-22T12:50:38.732Z,7.8294,-81.5745,10,4.6,mb,40,128,1.46,0.8,us,us6000ivrh,2022-11-18T13:30:17.042Z,"20 km SSW of Zapotillo, Panama",earthquake,6.76,1.873,0.083,43,reviewed,us,us
2022-10-22T12:05:55.876Z,46.4195,149.9048,10.855,5,mb,91,96,4.946,0.62,us,us6000ivre,2022-11-18T13:12:18.145Z,"205 km NE of Kuril’sk, Russia",earthquake,8.68,3.621,0.029,384,reviewed,us,us
2022-10-22T09:40:37.959Z,53.4504,161.7344,10,4.9,mb,91,105,1.903,0.47,us,us6000ivqu,2022-11-18T10:46:55.040Z,"211 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,8.47,1.859,0.038,220,reviewed,us,us
2022-10-22T09:03:15.471Z,39.2644,144.7819,10,4.5,mb,29,136,3.013,0.69,us,us7000ikp7,2022-11-18T08:44:25.040Z,"245 km E of Yamada, Japan",earthquake,7,1.677,0.127,23,reviewed,us,us
